2112,BOBISRVBLP,Bobi Service AC & Electronik            
2113,GRNDJYPANL,Garindo Jaya Panel                      
2114,GNTRELECTR,Guntur Electric                         
2115,OZYVRSIPRB,OZY VARIASI                             
2116,TRENDVRBLK,TREND VARIASI                           
2117,TBUDHASANP,UD.HASAN                                
2118,INTIDATAHR,Inti Data                               
2119,SBAGPWKGYT,"Sinar Berlian Auto Graha,PT             "
2120,AUT2PDLRLP,"A 2000 Pandeglang,PT                    "
2121,OTTLXPRDCT,OTTOLUX PRODUCT                         
2122,SPBTJKTGMD,SEPATU BATA                             
2123,89MTSRGJSD,89 Motor (UM)                           
2124,NCRICLCTON,Nicori Collection                       
2125,NSMCKLTYYS,"Nasmoco Bengawan Mtr Klaten,PT          "
2126,BSDDJPRRYB,"Sido Dadi,TK (UM)                       "
2127,BSBBTSKREM,Subur Ban Tasikmalaya                   
2128,RIAUPRMTEK,Riau Pratama Teknik                     
2129,TNSRJKTBTR,"Tunas Ridean Batu Tulis,PT              "
2130,KGSDIGITAL,KGS Digital Printing                    
2131,JYMDSSGKWS,Jaya Mandiri                            
2132,WRMPBTLRBL,"Wira Megah Profitamas Btlcn,PT          "
2133,WRMGTJGMBR,"Wira Megah Profitamas Tjg,PT            "
2134,WRMPPLHHJB,"Wira Megah Profitamas Plh,PT            "
2135,WRMPKTBSTB,"Wira Megah Profitamas Ktb,PT            "
2136,WRMPRNTAYN,"Wira Megah Profitamas Rnt,PT            "
2137,WRMPKPSPMD,"Wira Megah Profitamas Kps,PT            "
2138,WRMPBRTAMP,"Wira Megah Profitamas Amp,PT            "
2139,WRMPPKBAYN,"Wira Megah Profitamas P Bun,PT          "
2140,QRTYSBJDNU,Qurota Ayun (cuci mobil)                
2141,DIPOTGRCPT,Dipo Internasional Phl Oto CPT          
2142,MAJUJYJKBT,MAJU JAYA                               
2143,TKBARUDPOK,TOKO BARU                               
2144,SHOPCLGCBB,Shop & Drive Cibeber Cilegon            
2145,SBHRPNMKRJ,PT. Sumber Harapan Makmur               
2146,ADHSPKLSDR,Astra Daihatsu Pekalongan               
2147,DIPOSRGSNB,Dipo SRG Syeh Nawawi                    
2148,INTIJYABLP,INTI JAYA                               
2149,ACMSJKTPSP,AC Mobil Solo II                        
2150,TOOLSARADI,ARADI                                   
2151,JSAUTOACCS,JS Auto Accesories                      
2152,JAYATAMAJK,Jaya Tama                               
2153,BSPDJOGBTL,"Speed3/Alvindo,CV (UM)                  "
2154,TOOLSJATMI,"Jatmiko Cipta Karya, PT                 "
2155,RSMTLMPTSG,RISMANTO                                
2156,BTKBPKRDMJ,TEKNIK BAN (UM)                         
2157,BHRLAGNSKL,Bharel Bkl (UM)                         
2158,EGKANCAHYA,ENGKAN CAHYA                            
2159,BENDERAJYT,Jaya Tailor                             
2160,IDJYBPNMTH,Indah Jaya (UM)                         
2161,LGMBSMBTBR,LIGA MOBIL (UM)                         
2162,TKSURYABLP,Surya Elektrik                          
2163,VKOOLDPROT,VKOOL Denpasar Outlet                   
2164,IDFURNIBLP,IDOLA FURNITURE                         
2165,BBNJKBMLJS,"Banoli Jaya,CV (UM)                     "
2166,HLLDBKRYHW,Holland Bakery Hayam Wuruk              
2167,BTMMDIVKOL,Batam Mandiri V- Kool                   
2168,3JASJKTPTT,3J Audio Service                        
2169,ACASIABARU,Asia Baru Tehnik                        
2170,BJJBTSKKZM,Jakarta Jaya Ban (UM)                   
2171,BKLWANIMTC,Wani Matic                              
2172,BKLWANIMAT,Bengkel Wani Matic                      
2173,BSRBLMPSKH,STS Roda Ban (UM)                       
2174,TNSRTGRCPT,"Tunas Ridean Ciputat,PT                 "
2175,ARETTGRKHD,April Electronic                        
2176,LOTTMARBPN,Lotte Mart                              
2177,TKPLASTIND,TOKO PLASTIK INDAH                      
2178,TKOKAWIBPN,Toko Kawi                               
2179,STWNSUBSMB,"Setiawan,UD                             "
2180,NSBMTGRMHT,"Nusantara Berlian Motor CKL,PT          "
2181,TKBUDTOMMY,UD Tommy                                
2182,SEPIBARFUR,Sepinggan Baru                          
2183,SPPDAIKINJ,"Daikin Jaya Baru, PT                    "
2184,BJCMCKRRCS,"Jasutra Cikarang Motor,CV (UM)          "
2185,BBSSTGRMHT,"Berkat Sahabat Sejati,PT (UM)           "
2186,SEALDJBJKT,Daikin Jaya Baru                        
2187,UDCNTRYBPN,UD Century                              
2188,ASRMSUBPAT,"Asri Motor,UD                           "
2189,BATTDEVIDA,DEVIDA                                  
2190,KARYACPMND,CV. Karya Cipta Mandiri                 
2191,SAFETYANEK,Aneka Global Safety                     
2192,ANSNMKSGBS,"Anson Accu,TK                           "
2193,TINAFLORIS,Tina Florist                            
2194,ATKPUSPNTB,PUSPIN Teluk Betung                     
2195,TKDOKKOMPU,Toko Dokter Komputer                    
2196,SPPKRYRJKI,Karya Rejeki                            
2197,TOOLSCAHPS,Cahaya Pratama Sejahtera                
2198,BMSBYOGWNS,Madju Sari Ban (UM)                     
2199,BMJARMBDRW,"Maju Jaya Abadi,CV (UM)                 "
2200,SPERJKTKMR,Satya Pratama Enginering                
2201,HPHANNACEL,Hanna Cell                              
2202,ATKTKKIAWJ,Toko Kia Wijaya                         
2203,KTRPOSPOMA,Kantor Pos Pomalaa                      
2204,SAFETYSWIN,CV. SW Indonesia                        
2205,MONAMTRJKT,MONA MOTOR                              
2206,MENTARIMTR,Mentari Motor                           
2207,SPPEDYKART,Edy Karet                               
2208,TKGIATSEMG,PD. Giat Semangat                       
2209,TNSRJKTRDI,"Tunas Ridean Raden Inten, PT            "
2210,TSMPTGRDMT,"Tunas Mobilindo Perkasa DMT,PT          "
2211,MCDAJKTMPR,"Mercindo Autorama,PT                    "
2212,ACPCJKTPTG,Pacific Ac (UM)                         
2213,CCTVRMHJKT,Rumah CCTV                              
2214,CCTVGENERL,General CCTV                            
2215,BSBBPWKGRY,"Subur Ban Purwokerto,CV                 "
2216,DEPOCATBLP,DEPO CAT                                
2217,SYMMPKUTKT,"Surya Mandiri Makmur,PT (UM)            "
2218,TKNEPKUARK,Teknik Electro (UM)                     
2219,FURNIMITRA,Mitra Kantor                            
2220,BMRAJKTSHJ,"Bumen Redja Abadi Shj,PT                "
2221,TKKUEACUJK,Toko Kue Nampah Acu/ Medan Acu          
2222,BKLJAYAMTR,Jaya Motor                              
2223,AGSMLPGTGM,Agus Motor (UM)                         
2224,JSATASIKMA,JSA Seat Cover                          
2225,INDGRSRPKU,Indo Grosir Pekanbaru                   
2226,HPGRAPRICP,GraPARI Telkomsel                       
2227,FCSKJKTPJG,Feri Creatif Shock                      
2228,RENAPALRAN,RENA VARIASI                            
2229,LOGOSTEKNO,PT.Logos Teknologi Utama                
2230,YANMPRKPKU,PT Yanmarindo Perkasa                   
2231,CVSTARTPKU,CV. STAR TEKNIK                         
2232,PATRAMGLGY,PATRA AUTO ACCESSORIES                  
2233,KRSTSUBDPG,"Kharisma Sejahtera,PT                   "
2234,TBCNTRJBPN,Toko Century Jaya                       
2235,TKALBNABPN,Toko Albina                             
2236,TBTANGRJAY,Tanggerang Jaya                         
2237,TKDMJKTTBH,TOKO DIAMOND                            
2238,BTBRSRJAYN,"Tribert,CVA Yani (UM)                   "
2239,DFSKJKTPPR,"Kreasi Auto Kencana,PT (UM)             "
2240,PTTGHKHACM,PT Teguh Kharisma Cemerlang             
2241,BCMORTNABG,BLACKMOR                                
2242,BBNLMTRSLP,Banoli Ban Mataram (UM)                 
2243,BDNBKTPPWN,Dunia Ban Ketapang (UM)                 
2244,AUT2TGRRYS,"A 2000 Cikupa,PT                        "
2245,ADHSTGRCKP,"Astra Daihatsu Cikupa,PT                "
2246,BSNBKDRSDR,"Sinar Ban,CV (UM)                       "
2247,BANJCCSWBS,JCC BAN                                 
2248,INDMARTJKT,INDOMARET                               
2249,KCLMSUBKRR,"Kencana Lintas Mentari,PT               "
2250,B2SKBKSSTA,DUA SEKAWAN (UM)                        
2251,SPPMEGAJYA,Mega Jaya Motor                         
2252,TKSINARBAR,Sinar Baru                              
2253,BASDYOGADS,"Achsada,CV /Setiawan                    "
2254,TKTINTAREF,Total Refill Center                     
2255,CNTRLCHBPN,Central Chemical                        
2256,ATKSJTIPKU,Toko Sejati                             
2257,TBMJJYCLDG,Tb.Maju Jaya                            
2258,TKNJCMRJKT,New Jumbo                               
2259,ROMANCRMCS,House Of Roman                          
2260,TKCAMKOTAR,Kotaraya Foto Video                     
2261,METRICRPKU,METRIC RC                               
2262,BMDJPLBVTR,"Mandala Jaya,PT (UM)                    "
2263,ATKUDMGGMA,UD. MANGGA MAS                          
2264,TKOBUKUEDY,Toko Buku EDY                           
2265,DEPOT10JKT,DEPOT 10                                
2266,TKAGUSJAYA,Toko Agus Jaya Safety                   
2267,SIAKFLORIS,Siak Florist                            
2268,INDHJYELKT,Indah Jaya Electronik                   
2269,SKAVRIAGGN,SUKMA VARIASI                           
2270,TKDUNIAPRI,Toko Dunia Printing                     
2271,AUT2BGRDRM,"A 2000 Bogor Dramaga,PT                 "
2272,TKSHBATBPN,Toko Sahabat                            
2273,DKZUSLTOSM,"Karya Zirang Utama Salatiga,PT          "
2274,GAMAELEKTR,Gama Elektronik                         
2275,TKOMAXIBPN,Toko Maxi Sepinggan                     
2276,ELECTNEWLA,NEW L.A. Elektronik                     
2277,ADHSDPSSNR,"Astra Daihatsu Dps Sanur,PT             "
2278,FATURFRAME,Fatur Frame                             
2279,SMMPRSPMLA,                                        
2280,SMMPKAPMAL,Sumber Mas Motor                        
2281,CEXMYSSBYA,CAR EXPERT                              
2282,JPMWNKRSBY,PT Jaya Putra Multiguna                 
2283,ATMUJKTPRM,PT. Antika Mobil Utama                  
2284,SNCKBUNNIK,Pisang Goreng Madu Bu Nanik             
2285,TBUTAMJAYA,TB Utama Jaya                           
2286,TBBINTGMAS,TB Bintang Mas                          
2287,SUNMJKTFMW,"Sun Motor Fatmawati,PT                  "
2288,ASBRCLGSDT,Asia Baru Toko (tunai)                  
2289,RMWARBAHAR,RM. Warteg Bahari                       
2290,MTRKRFLPKU,Metrik Refill Center                    
2291,INS0015,PT. Asuransi Bintang Tbk                
2292,GYSUMNEWJK,New Jakarta Gypsum                      
2293,TBTRIMMJKT,TB. Tri Muara mas                       
2294,TKEDITKSCA,Edy Teknik Scafolding                   
2295,SDMTTGRPCR,Srikandi Diamond Motor Pd Cabe          
2296,TKBLWAINDH,Toko Belawa Indah                       
2297,TKUSHAMAJU,Toko Usaha Maju                         
2298,MYABPKUPAS,"Mulya Abadi,CV (UM)                     "
2299,SHOPYOGMJG,Shop & Drive Yogyakarta                 
2300,BPLBSKBBYK,Pelangi Ban (UM)                        
2301,ADMTJKTDMG,Andy Motor (UM)                         
2302,TKINDAHJYA,Toko Indah Jaya                         
2303,BMRADPSIMB,"Bumen Redja Abadi Dps Imb,PT            "
2304,SHOPTGRKRW,Shop & Drive Karawaci                   
2305,BWMBBKSDPG,"Wisma Bungsu Bekasi,CV (UM)             "
2306,BNPDPWDGTR,"New Prodi,CV                            "
2307,HRPSRSWLYN,HARI-HARI PASAR SWALAYAN                
2308,TNSRJKTVTR,"Tunas Ridean Vet Bintaro,PT             "
2309,BMRADPSGTS,"Bumen Redja Abadi Dps Gts,PT            "
2310,DIPOJKTGTS,Dipo Internasional Phl Oto SLP          
2311,STADDPSGGG,Setia Audio (UM)                        
2312,TKOSPLSWHB,Toko Sepuluh                            
2313,FSHJKTASEM,Fashion                                 
2314,TKDAMAIBLP,Toko Damai Indah                        
2315,SDMTJKTRLA,"Srikandi Diamond Motor Lta,PT           "
2316,KOMPT88LPG,Computer 88                             
2317,LASSUMRBLP,Bengkel Las Sumber Langgeng FP          
2318,MULTIKSJKP,MULTI KREASI                            
2319,SUNMBGRSIK,"Sun Motor Bogor,PT                      "
2320,BPRMPKUSBP,"Paramita Banindo Pekanbaru,PT           "
2321,TKBRNDKAST,Toko Brandkast                          
2322,APRSFBRNKS,PT. Aneka Cipta Prosperindo             
2323,WINELECJKT,Win Electric                            
2324,SPPHONDAMG,Honda Mitrausaha Gentaniaga             
2325,ATKMETROST,Metro Stationary                        
2326,COMDEMPOPL,Dempo Komputer                          
2327,SPPHONIKMD,Honda IKM Daan Mogot                    
2328,BKKBTGRMHT,Krakatau Ban (RMB)                      
2329,SPPTUNASPM,PT. Tunas Ridean                        
2330,AMJASRGMGR,"AUTOMOBIL JAYA ABADI, PT (UM)           "
2331,RESTOSIMPA,Resto Simpang Raya                      
2332,ADHSTSKHZM,"Astra Daihatsu Tasikmalaya,PT           "
2333,SMBRJYVRSP,Sumber Jaya Variasi                     
2334,BAJBSBJBHD,Astya Jaya Ban Margomulyo (UM)          
2335,CVMKMURJKT,CV. Makmur                              
2336,PNMTSUBKDD,Purnomo Motor                           
2337,SFTYJNGKRJ,CV Jangkar Jaya                         
2338,ELEMKMRMDR,Makmur Mandiri                          
2339,NSBMJKTCBB,"Nusantara Berlian Motor CBB,PT          "
2340,PROMOBLESS,Bless Promotion                         
2341,DUDUNGMSKR,Dudung Masker                           
2342,BKSDTGMLPG,Bengkel Surya Damay                     
2343,909SGNSOPB,909 SIGN SHOP                           
2344,PZAPJKTGGD,"Plaza Auto Prima Green Grdn,PT          "
2345,MZDAJKTPRK,"Performance Auto Centre PRK,PT          "
2346,ANKBSBYRDS,Aneka Bearing                           
2347,TBKOTAINDH,Toko Bangunan Kota Indah                
2348,TKSPRKOMPU,Toko Super Komputer                     
2349,PTBUANAJYP,PT. Buana Jaya Paperindo                
2350,SCANYONSSR,Yons Service                            
2351,PDMSTRKUNC,PD.Master Kunci                         
2352,MARZAKHYCE,Marzakhy Cell                           
2353,AVDASUBPTT,Alvindo Abadi                           
2354,TKKEMBAPSG,Toko Kembang Kedoya                     
2355,BAT1JOGMGL,Auto 1 (UM)                             
2356,P3KMAILAPP,Maila Mandiri Medica                    
2357,ASRIVRSSBY,ASRI VARIASI                            
2358,SDMTKRWBRR,"Srikandi Diamond Motor KRW,PT           "
2359,DELTATKUTA,Delta Teknik Utama                      
2360,MEDICAJKTG,Toko Medica                             
2361,KMASSMGAJM,Kuda Mas Auto Service (UM)              
2362,RAMAYANAJP,PT. Ramayana Lestari Sentosa            
2363,PKLSTBKASI,PKL Stasiun Bekasi                      
2364,BSNSJKTOTR,Sinar Sakti                             
2365,RODAJYGLDK,Roda Jaya                               
2366,ARJUNASHOP,Arjuna Shop                             
2367,ADHARMDSWB,"Armada Auto Tara,PT                     "
2368,SDMTCJRRBD,Srikandi Diamond Motor Cianjur          
2369,RKJYSUBSMG,RAKHA JAYA (UM)                         
2370,PTMEDTRAEP,PT. Medtracos Esana Prima               
2371,APTBNTOJKT,APOTEK BENEDETTO                        
2372,TKHNDNJKTB,TOKO HANDANI                            
2373,SHBTMDCLJK,SAHABAT MEDICAL YUMI                    
2374,APTGLDSTRR,APOTIK GOLDEN STAR                      
2375,TKCATSMBRJ,Toko Cat Sumber Jaya                    
2376,BLESSINGST,Blessing Star                           
2377,ANZNSGGJSD,"Anzon Auto Plaza Sanggau,PT             "
2378,ANZNNBGPBD,"Anzon Auto Plaza Ngabang,PT             "
2379,YONGBROTHE,Yong Brother's                          
2380,BPJYSGGJSD,Puncak Jaya Ban (UM)                    
2381,BRGMPKBAYN,Rangga Motor/Victory 88 (UM)            
2382,ELECVICTOR,Victory Jaya Electronic                 
2383,P3KDUNIAIP,DUNIA IPTEK                             
2384,APTKITAJKT,Apotik KITA 28                          
2385,BWHSSKWGMS,"Wahana Service,CV (UM)                  "
2386,SPPYMHAMTR,Citra Jaya Motor(BeRes Yamaha)          
2387,CHYTKNIKMA,Cahaya Teknik Mandiri                   
2388,MLJYSUBRDS,"Mulia Jasa, Toko                        "
2389,TKSFTYKBRA,Kubera Safety                           
2390,TKOBTSDRHN,Toko Sederhana                          
2391,BMRAJKTLTM,"Bumen Reja Abadi LTM,PT                 "
2392,TOSER3MPKU,TOSERBA 3M                              
2393,APTBRKTMDK,Berkat Medika                           
2394,KOMPSNRMKM,Sinar Mas Komputer                      
2395,KOMPDIANJK,Dian Komputer Lelang                    
2396,MDBSBPNZNA,Mandau Berlian Sejati Part ZAN          
2397,TKANUGERAH,TOKO ANUGERAH                           
2398,P3KCOSMOTI,"Cosmotics, Toko                         "
2399,TKRITAOLSH,Rita Online Shop                        
2400,KOMPITKLIK,PT. IT KLIK INDONESIA                   
2401,KOMPDASLIV,Das Livia Computer                      
2402,MASKBDRLPG,Tk.Liana                                
2403,MASKSCBJKT,NN Collection                           
2404,MASKSCBLPG,Tk.Marvell                              
2405,MASKAMRBTY,Amor Beauty                             
2406,HNDABGRPJJ,"Mandiri Perwira Raya M PJJ,PT           "
2407,MASKADEKON,Ade Konveksi                            
2408,APTKTJDJKT,APOTEK TANJUNG DUREN RAYA               
2409,MTRIKDYJKT,TOKO MUNTARI                            
2410,TKMTKDYJKT,Toko Muntari                            
2411,SUNSBLIGTS,"Sun Star Motor Badung Bali,PT           "
2412,PLSAARYZON,Aryzona Cell                            
2413,HSVRLPGPRS,HOSANA VARIASI                          
2414,TSMPRKBAYN,"Tunas Mobilindo Perkasa RKB,PT          "
2415,SPPGLRAISZ,Gloria Isuzu                            
2416,ADHSTSKIHJ,"Astra Daihatsu Tasikmalaya,PT           "
2417,KOMPBTGJYS,Bintang Jaya Komputer                   
2418,KOMPPRMJAY,Prima Jaya Komputer                     
2419,BMJBCMSIKS,Maju Ban Ciamis (UM)                    
2420,MLPBSKBRYS,"Mahligai Puteri Berlian SKB,PT          "
2421,P3KAPOYUDI,Apotek Yudi                             
2422,NISSSMGSTB,"Wahana Sun Motor Semarang STB,          "
2423,CVSAGUNGSE,CV. SAGUNG SETO                         
2424,SSPMBGRRYT,"Sun Star Prima Motor Bgr Tjr,P          "
2425,TSMPRMBMW,"Tunas Mobilindo Parama BMW, PT          "
2426,SUNSPWKJSD,"Sun Star Motor Purwokerto,PT            "
2427,FACEHIDBAR,UD. HIDUP BARU                          
2428,TKARTOPOMP,Toko Artomoro                           
2429,KOMPRACKTI,Rack Computindo                         
2430,UTMMSMGJSD,Utama Motor Semarang (UM)               
2431,ACSRGTKNKJ,Sarang Teknik                           
2432,BJSVRSSANG,BJS VARIASI                             
2433,MYJYTGRPRP,Mulya Jaya Peninggilan                  
2434,WASTAPTRKM,Putra Kreasi Mandiri                    
2435,KOMPARENAB,Arena Komputer                          
2436,IMTOSUBBBT,"Imoto,UD                                "
2437,HMKJKTCKRN,PT Megatama Mandiri                     
2438,NRMJSUBTBA,"Norma Jaya,UD                           "
2439,MASKERSRIT,PT. Sri Rejeki Isman (SRITEX)           
2440,SPPABDMKMR,PT.Abadi Makmur Persada                 
2441,BTRICLGAYN,TRIJAYA BAN (UM)                        
2442,LOGAMMASTE,Logam Mas Techniical Supplier           
2443,ELEKCITRAB,Citra Elektronik                        
2444,DKZUPTIRPJ,"Karya Zirang Utama Pati,PT              "
2445,BKLPERDANA,PERDANA                                 
2446,SSPMJKTLJS,"Sun Star Prima Motor CPutih,PT          "
2447,SHRPCVBUMA,CV. Berkat Usaha Mandiri                
2448,SSPMJKTKNA,"Sun Star Prima Motor Caman,PT           "
2449,SSPMBKSIHJ,Sun Star Prima Motor Bekasi MH          
2450,SSPMCKRHUI,"Sun Star Prima Motor Ckr,PT             "
2451,SSPMBKSSLW,"Sun Star Prima Motor BksSlw,PT          "
2452,SSPMSUBRNG,"Sun Star Prima Motor Srby,PT            "
2453,SSPMSDJRYJ,"Sun Star Prima Motor Sdrj,PT            "
2454,SSPMMLGPLS,"Sun Star Mtr Malang-Sdirman,PT          "
2455,SSPMKDRSMR,"Sun Star Prima Motor Kediri,PT          "
2456,SPPYMHAPJM,Putra Jaya Motor(BeRes Yamaha)          
2457,AUTOFARREL,Auto FARREL                             
2458,SSPMKDSAKM,"Sun Star Prima Motor Kudus,PT           "
2459,SSPMPBLRSH,"Sun Star Prima Motor PBLG,PT            "
2460,SSPMTLARAT,"Sun Star Prima Motor TLAG,PT            "
2461,SSPMTGKRTT,"Sun Star Prima Motor TGLK,PT            "
2462,SSPMNJKGTS,"Sun Star Prima Motor NGJK,PT            "
2463,SSPMLMJRPW,"Sun Star Prima Motor LMJG,PT            "
2464,SSPMBLTCPK,"Sun Star Prima Motor Blitar,PT          "
2465,EMINDOJYBR,PT. Emiindo Jaya Bersama                
2466,TKNICAHOUS,Nica House                              
2467,DIPORKBBSH,Dipo Internasional Phl Oto RKB          
2468,SDMTCKPJAY,"Srikandi Diamond Motor CKPK,PT          "
2469,SSPMMLGLSP,"Sun Star Mtr Malang-SParman,PT          "
2470,SSPMSUBRYK,"Sun Star Prima Motor KJRN,PT            "
2471,SSPMTBNHCA,"Sun Star Motor Tuban,PT                 "
2472,DELLLAPTOP,Dell Store Jakarta                      
2473,BSWPSMDIMB,"Sinta Winasri Putri Cipta,PT            "
2474,GLOBALJKSG,GLOBAL JOK                              
2475,BJYMPLRRMN,Banjar Raya Motor                       
2476,ADHSBLTBLI,"Astra Daihatsu Blitar,PT                "
2477,MRJKBJRLJS,Mirah Rejeki Banjar (RMB)               
2478,P3KCITRAPR,PT.Citra Pratama Medikarya              
2479,INDOMRTBPN,Indomaret Mulawarman BPN                
2480,TKARTOMORO,Tk.Arto Moro 3 BPN                      
2481,CTRYBPNAYN,Citra Raya (UM)                         
2482,BMRAGNRRDG,"Bumen Redja Abadi Gianyar,PT            "
2483,PTSMBRLRSA,PT SUMBER LARIS ABADI                   
2484,WHNSFYINDA,PT. Wahana Safety Indonesia             
2485,AGUSJYBLKP,KIOS AGUS JAYA                          
2486,DDGSTIOJNS,DADANG STUDIO JEANS                     
2487,JRKPJKTPJG,Juara Knalpot (UM)                      
2488,TKDLNDACOL,Dalinda Collection-HO                   
2489,LTCCBDOAHN,"Lintas Cakra Cipta, PT (UM)             "
2490,SKFRPKUSKH,"Suka Fajar,PT (UM)                      "
2491,NISSJKTTMG,"Auto Kencana Andalas, PT                "
2492,TKJONATHAN,Tk. Jonathan                            
2493,KOMPLOCKST,Lock Store                              
2494,SRBJKTGLDK,SRB                                     
2495,TJBDBLKPPN,TEJO BORDIR                             
2496,RJWLBLPAYN,RAJAWALI                                
2497,CVMJBLPSDR,CV MARIHOT JAYA                         
2498,PRSTLPGRJB,PRIMA STAR                              
2499,P3KGANDOMD,Gando Medica                            
2500,RMAKBMAPDG,Rumah Aki (RMB)                         
2501,APDTAMAEME,PT. Central Sandang Jayatama            
2502,BWMBJKTPSB,"Wisma Bungsu,CV (UM)                    "
2503,BGMBBJMDKM,"GM Gamblang,TK (PUM)                    "
2504,FOGBKLEENI,BKLEEN INDONESIA                        
2505,AKTNJKTPJG,Angkasa Teknik (UM)                     
2506,KPOSSMGNGA,Kantor Pos Ngalian                      
2507,HARILKRJKT,Hari Hari Paar Swalayan                 
2508,SPPSUMJAYA,"Sumber Jaya Motor ""Toyota""              "
2509,NISSJKTPID,"Wahana Wirawan Pd Indah,PT              "
2510,LAPTOPBILL,Billing Laptop                          
2511,ATKSBGNPLG,Serba Guna Toko                         
2512,ASCOSUBMTP,Asco Prima Mobilindo Mastrip            
2513,BTBBJKTRYB,"Batavia Bintang Berlian P.Gdg,          "
2514,BLTZHYOBLP,BLITZ                                   
2515,BMRAPWJBYN,"Bumen Redja Abadi Pwj, PT               "
2516,DIPOPKUJSM,Dipo Internasional Phl Oto PKU          
2517,SPPCVMETRO,CV. METRO                               
2518,SPMTSBBBBG,PT. Batavia Bintang Berlian             
2519,TKKAITOMAN,Tk. Kaito                               
2520,BJPMCLGAYN,"Jaya Pratama Mandiri,CV                 "
2521,TSMPJKTBDU,"Tunas Mobilindo Perkasa BDU,PT          "
2522,ATKNURULIL,Toko Nurul Ilmi                         
2523,SSMTSMGMTH,"Sun Star Motor Semarang,PT              "
2524,BLBSJKTPPR,Lautan Ban Sukses Abadi Pluit           
2525,NISSJKTAKA,PT Auto Kencana Andalas                 
2526,TSMPGRTOTT,"Tunas Mobilindo Perkasa GRT,PT          "
2527,SHOPBPNMWM,Shop & Drive Balikpapan                 
2528,BRDMBTGMTH,Roda Mas Bontang                        
2529,MDBSSRVZNA,Mandau Berlian Sejati Srv ZAN           
2530,SPPRMYNMTR,Ramayana Motor                          
2531,SPPDMSJKTB,Diamond Motor Star                      
2532,BTBBBGRRYP,"Batavia Bintang Berlian PRG,PT          "
2533,ATRVCRBBDR,AUTO RAYA VARIASI                       
2534,BSRBKDLRUW,Sumber Rejeki Baru Weleri (UM)          
2535,WAKLRMBLSM,Wisma Aki Lasem 03 (RMB/UM)             
2536,TBSINARSAK,SInar Sakti                             
2537,ITJMSUBKDD,Istana Jaya Motor                       
2538,DIPOJKTSIM,Dipo Internasional Phl Oto PDI          
2539,DNBANSBYKD,Dunia Ban                               
2540,BPRMJKTSTR,"Paramita Banindo Sunter,PT              "
2541,STICKERDSG,DS Graphics Cutting Sticker             
2542,SJMTSUBRDK,Sukses Jaya Motor                       
2543,SPBUSHELDM,SPBU Shell Daan Mogot-2                 
2544,RJBORDIRYM,YM Bordir                               
2545,MINERBOTAN,PT Mica Jaya Pratama                    
2546,TBZAMZMBLP,Toko Zam-Zam                            
2547,AMIMCLCPRK,Armada International Motor CLC          
2548,DMZUSLOSTM,"Mandiri Zirang Utama Solo,PT            "
2549,JMMDPGRSOL,Jaya Mandiri Motor                      
2550,TAKIDPSDPG,TOKO AKI SUDAN                          
2551,LASALSTBLP,LAS AL STEEL                            
2552,SHOPTGRRYJ,Shop & Drive Jombang                    
2553,TOOLSDJJKT,DIAMOND JACK                            
2554,ELECTSAJKT,Surya Abadi                             
2555,JYRMSMDAYN,Jaya Raya Mobil SMD (UM)                
2556,ACRBJKTKDR,Rotary Bintaro Ac (UM)                  
2557,HAMTKPSKLK,Harapan Anak Motor (RMB)                
2558,CDUMPKBJSD,Chandra Utama Motor (RMB)               
2559,KOMPITSPKU,IT SOLUTION                             
2560,BNBJJKTRTM,"Nasional Banindo Jaya,PT                "
2561,PERCCTRJKT,Percetakan Citra Cemerlang              
2562,ACKMRKWJKT,Kembar Motor Ac                         
2563,MBCBMTRSLP,"Berlian Cahaya Bima Mataram,PT          "
2564,MGABKALPLA,MMA GABINO KALIBATA PLAZA               
2565,KMJMJKTKKR,Kharisma Jaya Motor                     
2566,ACTTJKTPJG,Tjandra Tjemerlang Ac (UM)              
2567,SBHPTRKMLW,"Sumber Harapan Nusa Kencana,CV          "
2568,SDPMJKTDMG,"SDP,PT Managed by HRM,PT                "
2569,AUT2TLGPLR,"A 2000 Tulungagung,PT                   "
2570,TOOLSDEPOL,DEPO LISTRIK                            
2571,DGTLKEVINS,DIGITAL KEVINS                          
2572,LBUMPLGLHS,Lautan Berlian Utama M Tj Api2          
2573,P3KJAYAJKT,Toko Jaya                               
2574,BDPSSUBDMK,"Demak Putra Sentosa,CV                  "
2575,SBMMMKSBDG,Sumber Mas Motor (UM)                   
2576,ADHSGRSRYV,"Astra Daihatsu Gresik,PT                "
2577,SPPSEPINGB,Sepinggan Motor Balikpapan              
2578,SSPMBLIGTS,"Sun Star Prima Motor Balii,PT           "
2579,ISACBPNSKH,Istana Accu (UM)                        
2580,TOOLSANUGB,Anugerah Bintang Cahaya                 
2581,HONNSJKTDM,Nusantara                               
2582,ELECTGEJKT,GLOBAL ELEKTRINDO                       
2583,DIPOJKTPLT,Dipo Internasional Phl Oto PLT          
2584,BMJJSLTAYN,"Maju Jaya,Toko (UM)                     "
2585,ARFCLNGJKT,Arifin Cleaning                         
2586,TKSMDRDTPL,TOKO SAMUDRA DELTAMAS                   
2587,PRCLHRVSKJ,THE HARVEST                             
2588,OGRDJKTMLB,One Guard (UM)                          
2589,ASIAJCRMCS,Asia Jaya                               
2590,BPRMJBRHYW,"Paramita Banindo Makmur JBR,PT          "
