793,KANSAICOAT,PT. KANSAI PRAKARSA COATINGS                                                    
794,NOVENALUSI,PT. NOVENA GLOBAL SOLUSI                                                        
795,GARUDATAMA,PT. GARUDA MULTI INVESTAMA                                                      
796,PLNENPRIME,PT. PLN ENERGI PRIMER INDONESIA                                                 
797,STEVTANUSA,PT. STEVEDORING TIRTA NUSA                                                      
798,PANCIFICJK,PT. PAN PACIFIC JAKARTA                                                         
799,SIRATUNAKO,PT.SINAR MUTIARA FORTUNA KOKOH                                                  
800,KIMIAFARMA,PT. KIMIA FARMA TBK                                                             
801,ANGPURASOL,PT. ANGKASA PURA SOLUSI                                                         
802,DIKAWIDISA,PT. DIKARA WIDIAWAN SENTOSA                                                     
803,TOKYULANDI,PT. TOKYU LAND INDONESIA                                                        
804,YASUDLOGIN,PT. YASUDA LOGISTICS INDONESIA                                                  
805,BBRIHAYWUR,PT. BRI CAB JKT HAYAM WURUK                                                     
806,PRINASENJI,PT. PRIMA LAYANAN NASIONAL ENJINIRING                                           
807,BHIRASTEEL,PT. BHIRAWA STEEL                                                               
808,SAKHAINTER,PT. SAKHA INTERNASIONAL                                                         
809,SUNGARDBEV,PT. SUNTORY GARUDA BEVERAGE                                                     
810,ANESAPANGA,PT. ANUGRAH ESA PANGAN                                                          
811,HANWAINDON,PT.HANWA INDONESIA                                                              
812,CKDOTOPHAR,PT. CKD OTTO PHARMACEUTICALS                                                    
813,ELECTRAMOB,PT. ELECTRA MOBILITAS INDONESIA                                                 
814,MIRONSTEEL,PT. MERATUS JAYA IRON & STEEL                                                   
815,VOIPAROLIN,PT.VOITH PAPER ROLLS INDONESIA                                                  
816,PJBSERVICE,PT. PEMBANGKITAN JAWA BALI SERVICES                                             
817,PURANUSADA,PT. PURA NUSAPERSADA                                                            
818,SHEVAJORMA,PT. SHEVA JORDAN BERSAMA                                                        
819,TIMAH.....,"PT. TIMAH, TBK                                                                  "
820,MULIAGLASS,PT. MULIAGLASS                                                                  
821,INNOMOTICS,PT.INNOMOTICS MOTORS AND SOLUTIONS                                              
822,FREONMEFOD,PT. FRESH ON TIME SEAFOOD                                                       
823,GLORICOSME,PT. GLORIA ORIGITA COSMETICS                                                    
824,WWRCINDOSI,PT. WWRC INDONESIA                                                              
825,PEDAGANGIN,PT. PERUSAHAAN PERDAGANGAN INDONESIA                                            
826,KOBEBOGAMA,PT.KOBE BOGA UTAMA                                                              
827,PROMEDFARM,PT. PROMEDRAHARDJO FARMASI INDUSTRI                                             
828,BILLFLATEN,PT. BILLFAZZ TEKNOLOGI NUSANTARA                                                
829,ANGSAMASDA,PT. ANGSA EMAS PERDANA                                                          
830,PZCUSONSIN,PT. PZ CUSSONS INDONESIA                                                        
831,MULIAPUMAN,PT. MULIA PUTRA MANDIRI                                                         
832,PERFETIVAN,PT. PERFETTI VAN MELLE INDONESIA                                                
833,KOSERAPRIM,PT. KOSERA KARYA PRIMA                                                          
834,SINFOSEMEN,PT. SINERGI INFORMATIKA SEMEN INDONESIA                                         
835,INDOBATAMA,PT. INDOLOK BAKTI UTAMA                                                         
836,KATIGAINDO,PT. KATIGA RITEL STRENGINDO                                                     
837,TUNINTIMAN,PT. TUNJUNG INTI MANDIRI                                                        
838,MIPRASOLAR,PT. MITRA PRIMA SOLUSI NUSANTARA                                                
839,CAKAYANUSA,PT. CAKRA SATYA INTERNUSA                                                       
840,SOBELAINDO,PT. SOCIAL BELLA INDONESIA                                                      
841,MERKATPACK,PT. MEERKATS FLEXIPACK INDONESIA                                                
842,MORAINDOSI,PT. MODAL RAKYAT INDONESIA                                                      
843,TRIVEFUTUR,PT. TRIVE INVEST FUTURES                                                        
844,MARTHATERA,PT. MAKMUR ARTHA SEJAHTERA                                                      
845,KENCAPANEL,PT. KENCANA PANELINDO                                                           
846,ASRJASAHAR,PT. ASURANSI KERUGIAN JASA RAHARJA                                              
847,KOPMANBINA,KOP. MANDIRI BINAKARYA                                                          
848,CHANGHONGI,PT. CHANGHONG JIAHUA INFORMATION TECHNOLOGY INDONESIA                           
849,MASTERPARK,PT. MASTER PARKING INDONESIA                                                    
850,TIKIJNEEKA,PT. TIKI JALUR NUGRAHA EKAKURIR-BEKASI                                          
851,SULFINDOSA,PT. SULFINDO ADIUSAHA                                                           
852,EIGERMULIN,PT. EIGERINDO MULTIPRODUK INDUSTRI                                              
853,PERMAKARJA,PT. PERMATA KARYA JASA                                                          
854,SEMESTRION,PT. SEMESTA DISTRIBUSI INDONESIA                                                
855,BIONNATURA,PT. BIONIC NATURA                                                               
856,PERADIHANA,PT. PERKASA ABDI BHUANA                                                         
857,CARIFABADI,PT. CAHAYA ARIF ABADI                                                           
858,BBJTDTEGAL,PT. BPD JATENG CAB KOOR TEGAL                                                   
859,TRANDUSTRI,PT. TRACON INDUSTRI                                                             
860,INTERPACKA,PT. INTERNATIONAL PACKAGING MANUFACTURING                                       
861,PASPRINDAH,PT. PASIFIK PRIMA INDAH                                                         
862,DELAMETANO,PT. DELAMETA BILANO                                                             
863,BBNIKWSENA,PT. BANK BNI (PERSERO) TBK KANTOR WILAYAH 10                                    
864,PINTERLOGI,PT. PINDAD INTERNATIONAL LOGISTIC                                               
865,KARTIMETRA,KARY. PT.MULTI MEDIA NUSANTARA (KOMETRA)                                        
866,BBRIKCGARU,PT. BANK RAKYAT INDONESIA (PERSERO) TBK KACAB GARUT                             
867,OTHER4SHOR,                                                                                
868,OTHER5STEM,OTHERS 5 SHORT TERM                                                             
869,UNIVTAMINA,PERTAMINA FOUNDATION (UNIVERSITAS PERTAMINA)                                    
870,WINTERNURI,PT. WARNA INTER NUSA RISET                                                      
871,MASTRADA..,PT. MASTRADA                                                                    
872,ARCHITACHI,PT. ARCELIK HITACHI HOME APPLIANCES SALES INDONESIA                             
873,MANDAYASAM,PT. MANDIRI DAYA SAMUDERA                                                       
874,HUMANRESVI,PT. HUMAN RESOURCES PROVIDER                                                    
875,KOPKARCEMA,KOPERASI KONSUMEN KARYAWAN CENTRAL KARYA BERSAMA                                
876,SEMENJAWA.,PT. SEMEN JAWA                                                                  
877,SIEMENERGY,PT. SIEMENS ENERGY INDONESIA                                                    
878,PERADHIANA,PT. PERKASA ABDI BHUANA                                                         
879,KALIMITARI,PT. KALIURANG BUMI LESTARI                                                      
880,FIELDFORIN,PT. FIELD FORCE INDONESIA                                                       
881,SASAINTI..,PT. SASA INTI                                                                   
882,HAMINSERIN,PT. HANWHA MINING SERVICES INDONESIA                                            
883,AKARAINTER,PT. AKASHA WIRA INTERNATIONAL TBK.                                              
884,DERAHAGUNG,PT. DERAHIFA AGUNG                                                              
885,MACRONIAGA,PT. MACROSENTRA NIAGABOGA                                                       
886,ZEELANINDO,PT. ZEELANDIA INDONESIA                                                         
887,SURYAHASTA,PT.SURYA HAS PRATAMA                                                            
888,WASKITADYA,WASKITA - NINDYA - LRS KSO                                                      
889,JAYAGALAMA,PT. JAYA CM (JCM-BR-IK-GIC KSO)                                                 
890,MITRASAKSI,PT.MITRA TRANSAKSI INDONESIA                                                    
891,GALUHCITAR,PT. GALUH CITARUM                                                               
892,BNICMCJAPI,PT. BANK NEGARA INDONESIA JAKARTA PONDOK INDAH CBC                              
893,PERTAMACON,PT. PERTAMINA MAINTENANCE AND CONSTRUCTION                                      
894,ASARJATERA,PT. ASURANSI JASARAHARJA PUTERA                                                 
895,ANEKARIMBA,PT. ANEKA RIMBA AGRO                                                            
896,KONEINDOEL,PT. KONE INDO ELEVATOR                                                          
897,EMIKASURYA,PT.EMPAT MITRA INDIKA TENAGA SURYA                                              
898,SUKLARTOSA,PT.SUKSES SELARAS SENTOSA                                                       
899,TAMBASEMMI,PT. TAMBANG SEMEN SUKABUMI                                                      
900,BBNIKCTNGR,PT. BANK NEGARA INDONESIA KC TANGERANG                                          
901,PLNENERGAS,PT. PENGEMBANG LISTRIK NASIONAL ENERGI GAS                                      
902,PLNUBPCLGN,PT. PLN INDONESIA POWER UBP CILEGON                                             
903,NOMURAREIN,PT. NOMURA RESEARCH INSTITUTE INDONESIA                                         
904,SINARAREMA,PT. SINAR ARENGKA SETIAMAJU                                                     
905,KFDIAGNOST,PT. KIMIA FARMA DIAGNOSTIKA                                                     
906,PLNNSERVIC,                                                                                
907,PLNNUSERVI,PT. PLN NUSANTARA POWER SERVICES                                                
908,AMARAMAPRI,PT. AMARTHA MANUNGGAL PRIMA                                                     
909,GOLDCOINDO,PT. GOLD COIN INDONESIA                                                         
910,MURONSTEEL,PT.MURINDA IRON STEEL                                                           
911,FUSINDOSKA,PT. FUSINDO SOKA                                                                
912,TIKIJNECLG,PT. TIKI JALUR NUGRAHA EKAKURIR-CILEGON                                         
913,SANWAMETAL,PT. SANWAMAS METAL INDUSTRY                                                     
914,MITRAGLORI,PT. MITRA GLOBAL RITEL                                                          
915,MORADI....,PT. MORADI                                                                      
916,LPSFARIDAZ,FARID AZHAR NASUTION (LPS)                                                      
917,BSIMGELANG,PT. BANK SYARIAH INDONESIA TBK KCP MAGELANG                                     
918,UNIPRESINA,PT UNI PRESIDENT INDONESIA                                                      
919,BUDIAPRIMA,PT. BUDIMULIA PRIMA REALTY                                                      
920,SUNBEVFOOD,PT. SUNTORY BEVERAGE AND FOOD INDONESIA RND                                     
921,ILECTRAMGP,PT.ILECTRA MOTOR GROUP                                                          
922,IDEXPRESSI,PT. IDEXPRESS LOGISTIK INDONESIA                                                
923,ARISTOINDO,PT. ARISTON GROUP INDONESIA                                                     
924,PRIMAINDAH,PT. PRIMA INDONESIA INDAH                                                       
925,BSICIREBON,PT. BANK SYARIAH INDONESIA KCP CIREBON                                          
926,INSADITARA,PT. INSAN ABADI NUSANTARA                                                       
927,INDOPORLEN,PT. INDOPORLEN                                                                  
928,ASARJATEBE,PT. ASURANSI JASARAHARJA PUTERA - JKT TB SIMATUPANG                             
929,BARABENSIA,PT. BARA BENTALA INDONESIA                                                      
930,MALLESTAMA,PT. MALLESSO INVESTAMA ABADI                                                    
931,HEMAHAJAYA,PT HEMA MEDHAJAYA                                                               
932,ARISKEEPGO,PT. ARIS KEEP GOING                                                             
933,RASKIWIRYA,PT. RASKITA WIRA JAYA                                                           
934,SUMURATERA,PT. SUMBER ANGGUR SEJAHTERA                                                     
935,PAMJAYA...,PERUSAHAAN UMUM DAERAH AIR MINUM JAYA                                           
936,CIPOSERVIS,PT CIREBON POWER SERVICES                                                       
937,UNILOGINTI,PT. UNIQUE LOGISTICS INTERNATIONAL INDONESIA                                    
938,DAIMLERCVI,PT DAIMLER COMMERCIAL VEHICLES INDONESIA                                        
939,BSIPKLKJEN,PT. BANK SYARIAH INDONESIA TBK KCP PEKALONGAN KAJEN                             
940,DIJKULTURA,DIRJEN HORTIKULTURA DITJEN HORTIKULTURA KEMENTERIAN                             
941,TRIGUHJATI,PT. TRITEGUH MANUNGGAL SEJATI                                                   
942,MOWILEINDO,PT. MOWILEX INDONESIA                                                           
943,SKKMIGASBU,SKK MIGAS                                                                       
944,BPJSKSMGTU,BPJS KESEHATAN KEDEPUTIAN WILAYAH VI                                            
945,TPINCTRADI,PT. TPINC TRADING JAKARTA                                                       
946,BPJSKCIKAR,BPJS KESEHATAN KC CIKARANG                                                      
947,ULTRACORRU,PT. ULTRA PRIMA CORRUGATOR                                                      
948,BPJSKJATIM,BPJS KESEHATAN                                                                  
949,BPJSKCIBIN,BPJS KESEHATAN                                                                  
950,BPJSKKARAW,BPJS KESEHATAN CABANG KARAWANG                                                  
951,BPJSKBKASI,BPJS KESEHATAN CABANG BEKASI                                                    
952,BPJSKBOGOR,BPJS KESEHATAN CABANG UTAMA BOGOR                                               
953,TIKIJNEKWG,PT TIKI JALUR NUGRAHA EKAKURIR-KARAWANG                                         
954,BELFONESIA,PT BELFOODS INDONESIA                                                           
955,TIKIJNEBDG,PT. TIKI JALUR NUGRAHA EKAKURIR-BANDUNG                                         
956,THESERVICE,PT. THE SERVICE LINE                                                            
957,PAWPRINTS.,PT. PAWPRINTS PANGAN PELIHARAAN                                                 
958,OEXPRESLOG,PT OEXPRESS LOGISTIK INDONESIA                                                  
959,SEKAREDISI,PT. SERIKAT HANTAR EKSPEDISI                                                    
960,BAGONGTERA,PT BAGONG SEJAHTERA ABADI                                                       
961,INDOCAPITA,PT. INDONESIA CAPITAL GROUP                                                     
962,SUMBIRTATO,PT SUMBER TIRTA SENTOSA                                                         
963,SAISONMOFI,PT SAISON MODERN FINANCE                                                        
964,PERIJENGGO,PT PERINDUSTRIAN BAPAK DJENGGOT                                                 
965,DEWAKENDIS,PT. DEWATA KENCANA DISTRIBUSI                                                   
966,ASARJALAMP,PT. ASURANSI JASARAHARJA PUTERA - LAMPUNG                                       
967,ASARJASRNG,PT ASURANSI JASARAHARJA PUTERA - SERANG                                         
968,BEVERINDAH,PT BEVERINDO INDAH ABADI                                                        
969,UTAMAMETAL,PT. UTAMA METAL ABADI                                                           
970,PEPPERTREE,PT.PEPPER TREE INVESTAMA                                                        
971,EASTEFLOUR,PT.EASTERN PEARL FLOUR MILLS                                                    
972,ANGPUSUPOR,PT.ANGKASA PURA SUPORT                                                          
973,KOPUGAPUJA,KOPERASI USAHA WARGA PUPUK KUJANG (KUWPK)                                       
974,ASARJAPONT,PT. ASURANSI JASARAHARJA PUTERA-PONTIANAK                                       
975,JINGUKSAIS,PT. SAISON MODERN FINANCE QQ HONG JINGUK                                        
976,MARGAKARJA,PT. MARGA LINGKAR JAKARTA                                                       
977,AEMINMINES,PT. AECI MINING AND CHEMICAL INDONESIA                                          
978,AFDSFSDDFG,                                                                                
979,YAYPERFOUN,UNIVERSITAS PERTAMINA QQ YAYASAN PERTAMINA FOUNDATION                           
980,KARMIPANRI,PT KARUNIA BUMI PANGAN LESTARI                                                  
981,RAIHYASADA,PT RAIH DAYA PERSADA                                                            
982,BINTANMIRA,PT.BINTANG MITRA SEMESTARAYA TBK                                                
983,CIPTASLERA,PT CIPTA SELERA SEMESTA                                                         
984,SARISARANA,PT SARI SARANA KIMIATAMA                                                        
985,MMCHARDMET,"KANTOR PERWAKILAN MMC HARDMETAL (THAILAND) CO., LTD                             "
986,METRODEVEL,PT METROPOLITAN DEVELOPMENT                                                     
987,SARANBAKTI,PT SARANABHAKTI TIMUR                                                           
988,ANGPURINDO,PT. ANGKASA PURA INDONESIA                                                      
989,GAPURANGSA,PT. GAPURA ANGKASA.                                                             
990,PANTJARAGA,PT PANTJA ARTHA NIAGA                                                           
991,POSLOGINDO,PT. POS LOGISTIK INDONESIA                                                      
992,ASAHIMASFG,PT ASAHIMAS FLAT GLASS TBK                                                      
993,TRIMEGAADA,PT. TRIMEGAH BANGUN PERSADA TBK                                                 
994,MITBOKREPI,PT. MITRABOGA KREASI PRIMA                                                      
995,SUPERUNGJA,PT SUPER UNGGAS JAYA                                                            
996,KOSTECMAJA,PT. KOSTEC PRIMA BAJA                                                           
997,KAYONGALUS,PT. KAYONG ALUMINIUM NUSANTARA                                                  
998,PRIMAHRAKA,PT. PRIMA WAHANA CARAKA                                                         
999,BUMIMESITA,PT. BUMITANGERANG MESINDOTAMA                                                   
1000,BANKPDBALI,PT. BANK PEMBANGUNAN DAERAH BALI                                                
1001,PANENARTSA,PT.PANEN ARTHA NUSA                                                             
1002,SUKANDJAYA,PT SUKANDA DJAYA                                                                
1003,GOLDENMILS,PT GOLDEN GRAND MILLS                                                           
1004,FATAHANURA,PT.FATAHILLAH ANUGERAH NIBRAS                                                   
1005,GEOPROLOGI,PT.GEOPROLOG INTIWIJAYA                                                         
1006,KARYAPUTRA,PT KARYA PUTRA SANGKURIANG                                                      
1007,BNNKJAKTIM,BADAN NARKOTIKA NASIONAL KOTA JAKARTA TIMUR BADAN NARKOTIKA                     
1008,BANYUARTAM,PT. BANYU ARTHA TENTRAM                                                         
1009,RESPOLSAKA,REPSOL SAKAKEMANG B.V                                                           
1010,KAWAINESIA,PT. KAWAI INDONESIA                                                             
1011,TRANSDOSIN,PT. TRANSNATIONAL INDOSIN                                                       
1012,HALMAPERLY,PT HALMAHERA PERSADA LYGEND                                                     
1013,JAVAINDORA,PT. JAVAINDO MAJU SEJAHTERA                                                     
1014,TAWANGMASA,PT. TANJUNGWANGI MAKMUR SENTOSA                                                 
1015,FOODEXINTI,PT FOODEX INTI INGREDIENTS                                                      
1016,AKGDREAMFU,PT AKG DREAM FUTURE                                                             
1017,TUJUHDIASA,CV. TUJUH DIAN PERKASA                                                          
1018,ELLEAIRIMI,PT. ELLEAIR INTERNATIONAL MANUFACTURING INDONESIA                               
1019,KINOINDONE,PT. KINO INDONESIA TBK                                                          
1020,SWIFASIA..,PT SWIF ASIA                                                                    
1021,RAYSPIDINA,PT RAYSPID INDONESIA                                                            
1022,KUARINDOSA,PT. KUARTA POWERINDO PERKASA                                                    
1023,TAIYOSINYA,PT TAIYO SINAR RAYA TEKNIK                                                      
1024,ASIAVEHINO,PT. ASIA VEHICLE RENTAL INDONESIA                                               
1025,PERKAMILAN,PT. PERKASA GEMILANG DISTRINDO                                                  
1026,MULTISINAR,PT. MULTI SINAR ADAMAR                                                          
1027,BANGUNERGI,PT BANGUN ENERGI                                                                
1028,BSISMGTEPE,PT. BANK SYARIAH INDONESIA TBK KCP SMG TENTARA PELAJAR                          
1029,SINARBALVE,PT. SINAR BALI AVENUE                                                           
1030,KAWAIMUSIC,PT KAWAI MUSIC SCHOOL INDONESIA                                                 
1031,ASARJAGADI,PT. JASARAHARJA PUTERA                                                          
1032,AIRAJIKASA,PT.AIRWAVE AJI PERKASA                                                          
1033,GANERMATOS,PT GANE PERMAI SENTOSA                                                          
1034,ISKINDONES,PT ISK INDONESIA                                                                
1035,WONDEMULYA,PT WONDERFUL MULIA JAYA                                                         
1036,IKARIDOKIN,IKARI SHODOKU INDONESIA                                                         
1037,TSUSHOTTNT,PT TOYOTA TSUSHO NUSA TRANSPORT                                                 
1038,ASARJAPANG,ASURANSI JASARAHARJA PUTERA                                                     
1039,MIDEAPLANI,PT MIDEA PLANET INDONESIA                                                       
1040,ABHIMACNES,PT. ABHIMATA ACME INDONESIA                                                     
1041,RADAKARANA,"PT. RADANA BHASKARA FINANCE,TBK                                                 "
1042,OBINICKELO,PT. OBI NICKEL COBALT                                                           
1043,GAWIHJAYA.,PT. GAWIH JAYA                                                                  
1044,WIDIKANESA,PT. WIDAKA INDONESIA                                                            
1045,ARABIPARTA,PT. ARJUNA PRABADWIPA AMARTA                                                    
1046,ARJUNPARTA,PT. ARJUNA DWIPA AMARTA                                                         
1047,JBAINDONES,PT JBA INDONESIA                                                                
1048,GARAM.....,PT. GARAM                                                                       
1049,PERTASERVI,PT. PERTAMINA TRADING AND SERVICES                                              
1050,HALEYPOWER,PT HALEYORA POWERINDO                                                           
1051,NEXWAVE...,PT NEXWAVE                                                                      
1052,PADUSANIGA,PT. PADU AKSA NIAGA                                                             
1053,MITRANISMA,PT MITRA BISNIS MADANI                                                          
1054,TRANSEGARI,PT. TRANSPORTASI SEGAR INDONESIA                                                
1055,SINANDOKAS,PT. SINAR METRINDO PERKASA                                                      
1056,OOWLINDONE,PT OOWL INDONESIA                                                               
1057,DINOLOKASA,PT. DINO LOGISTICS PERKASA                                                      
1058,TOZENMECHA,PT. TOZEN MECHANICAL PRODUCTS                                                   
1059,INDONAKANO,PT INDONAKANO                                                                   
1060,KOREAMARGO,KOREA MARINE CARGO SERVICES JAKARTA                                             
1061,PURAMIKASA,PURANTARA MITRA ANGKASA DUA                                                     
1062,LINDOSTARI,PT LINESIA ADOFA LESTARI                                                        
1063,ANDIMUZIZA,PT. ANDIARTA MUZIZAT                                                            
1064,SREEYASEWU,PT.SREEYA SEWU INDONESIA TBK                                                    
1065,PERSAPORIN,PT. PERSADA TRANSPORTASI INDONESIA                                              
1066,JAMKRIDASE,PT. PENJAMINAN KREDIT DAERAH SUMSEL (PERSERODA)                                 
1067,AKSESLINDO,PT. AKSES PELABUHAN INDONESIA                                                   
1068,AZBILBERCA,PT. AZBIL BERCA INDONESIA                                                       
1069,SUMBERAJAH,PT. SUMBER GRAHA SEJAHTERA                                                      
1070,RANCANGINT,PT RANCANG INTEGRITI SOLUSI                                                     
1071,ELOKARSAMA,PT ELO KARSA UTAMA                                                              
1072,PACATTINTA,PT PABRIK CAT DAN TINTA PACIFIC                                                 
1073,JUKISINGPO,JUKI SINGAPORE PTE.LTD.                                                         
1074,KROMTEKITA,PT KROMTEKINDO UTAMA                                                            
1075,BSIPURWATE,PT BANK SYARIAH INDONESIA TBK KCP PURWAKARTA VETERAN                            
1076,PRAKALAJUR,PT. PRAKARSALANGGENG MAJUBERSAMA                                                
1077,FESTO.....,PT FESTO                                                                        
1078,TIKIJNETMG,PT TIKI JALUR NUGRAHA EKAKURIR -  HEAD OFFICE TOMANG                            
1079,JAKTASETIA,PT JAKARTA SETIABUDI INTERNASIONAL TBK.                                         
1080,MARUSOLAJA,PT. MARUI SOLUSINDO ATMADJA                                                     
1081,CIPTAKARLO,PT. CIPTA KARYA TECHNOLOGY                                                      
1082,GLOBAPRIME,PT GLOBAL OPTIMUS PRIME LOGISTIK                                                
1083,TASPEN....,PT TASPEN (PERSERO)                                                             
1084,OTHERS6LT.,                                                                                
1085,ABCPRESINE,PT ABC PRESIDENT INDONESIA                                                      
1086,BIOGRITARA,PT BIO AGRITECH NUSANTARA                                                       
1087,SAMUGENSIA,PT. SAMUDERA AGENCIES INDONESIA                                                 
1088,MEDIKYASMA,PT MEDIKA YAKESPEN UTAMA                                                        
1089,BJBSYARPUS,PT BANK JABAR BANTEN SYARIAH                                                    
1090,MITSUPOWER,PT MITSUBISHI POWER INDONESIA                                                   
1091,MALINDOMIL,PT MALINDO FEEDMILL TBK.                                                        
1092,MNCGUSASIA,PT MNC GUNA USAHA INDONESIA                                                     
1093,CONSYSNUSA,PT CONTROL SYSTEMS ARENA PARA NUSA                                              
1094,SETYAMITRA,PT SETYA MITRA KULINER                                                          
1095,ISTADONESI,PT ISTA INDONESIA                                                               
1096,CAHAYARANA,PT CAHAYA ANUGRAH SARANA CATERING                                               
1097,BSICIJUANA,PT BANK SYARIAH INDONESIA TBK KCP CIAMIS JUANDA                                 
1098,PARTHANIGA,PT PURI ARTHA NIAGA                                                             
1099,ASTAMULYAN,PT ASTAMULYA MANDIRI                                                            
1100,BPDSUMABEL,PT BANK PEMBANGUNAN DAERAH SUMSEL DAN BANGKA BELITUNG                           
1101,GENETIKASI,PT GENETIKA SCIENCE INDONESIA                                                   
1102,MAHARATAMA,PT. MAHARDIKA ALIH DAYATAMA                                                     
1103,GENEROPHAR,PT GENERO PHARMACEUTICALS                                                       
1104,REASUSINDO,PT REASURANSI NASIONAL INDONESIA                                                
1105,FARMSCOFEE,PT FARMSCO FEED INDONESIA                                                       
1106,SETYAKULIN,PT SETYA KULINER MANDIRI                                                        
1107,PELITABAGA,PT PELITA ABADI NIAGA                                                           
1108,ASARJABNDG,PT. ASURANSI JASARAHARJA PUTERA                                                 
1109,PERSAPORIT,PT PERSADA TRANSPORTASI INDONESIA - TRUCKING                                    
1110,EVERPROTEC,PT. EVERPRO INDONESIA TECHNOLOGIES                                              
1111,COTECNASIA,PT  COTECNA INSPECTION INDONESIA                                                
1112,MAEDANESIA,PT MAEDA INTERNATIONAL INDONESIA                                                
1113,DAIKYTENMA,PT DAIKYONISHIKAWA TENMA INDONESIA                                              
1114,JASADIKARI,PT. JASA BERDIKARI LOGISTICS TBK                                                
1115,PLNREMBANG,PT. PLN NUSANTARA POWER                                                         
1116,TRANSOLUTI,PT. TRANSNATIONAL SOLUTIONS                                                     
1117,SANGKAMARA,PT. SANGKARA UTAMA NUSANTARA                                                    
1118,JAPFAFOODI,PT JAPFA FOOD INDONESIA                                                         
1119,GOLDCOINTI,PT GOLD COIN SPECIALITIES                                                       
1120,FRANKSINDO,PT. FRANKS INDONESIA                                                            
1121,HWAYEONGIN,PT HWAYEON ENG INDONESIA                                                        
1122,GLOBALECON,PT GLOBAL ECON SENTRALINDO                                                      
